id_odsp,id_event,sort_order,time,text,event_type,event_type2,side,event_team,opponent,player,player2,player_in,player_out,shot_place,shot_outcome,is_goal,location,bodypart,assist_method,situation,fast_break
QuWqjrYa/,QuWqjrYa27,27,22,Attempt saved. Antoine Devaux (Toulouse) header from the left side of the six yard box is saved in the top centre of the goal. Assisted by Paulo Machado with a cross.,1,12.0,2,Toulouse,AC Ajaccio,antoine devaux,paulo machado,,,11.0,1.0,0,10.0,3.0,2,1.0,0
QuWqjrYa/,QuWqjrYa28,28,23,Yoann Poulard (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,yoann poulard,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa29,29,23,Foul by Umut Bulut (Toulouse).,3,,2,Toulouse,AC Ajaccio,umut bulut,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa30,30,24,Fabrice Begeorgi (Ajaccio) wins a free kick on the left wing.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,4.0,,0,,0
QuWqjrYa/,QuWqjrYa31,31,24,Foul by Paulo Machado (Toulouse).,3,,2,Toulouse,AC Ajaccio,paulo machado,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa32,32,26,"Corner,  Ajaccio. Conceded by Cheikh Mbengue.",2,,1,AC Ajaccio,Toulouse,cheikh mbengue,cheikh mbengue,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa33,33,26,Attempt missed. Jean-Baptiste Pierazzi (Ajaccio) right footed shot from the centre of the box is too high following a corner.,1,,1,AC Ajaccio,Toulouse,jeanbaptiste pierazzi,,,,10.0,2.0,0,3.0,1.0,0,3.0,0
QuWqjrYa/,QuWqjrYa34,34,27,"Corner,  Ajaccio. Conceded by Aymen Abdennour.",2,,1,AC Ajaccio,Toulouse,aymen abdennour,aymen abdennour,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa35,35,27,Attempt missed. Yoann Poulard (Ajaccio) header from the centre of the box misses to the left. Assisted by Christian Kinkela with a cross following a corner.,1,12.0,1,AC Ajaccio,Toulouse,yoann poulard,christian kinkela,,,8.0,2.0,0,3.0,3.0,2,3.0,0
QuWqjrYa/,QuWqjrYa36,36,30,Hand ball by Paulo Machado (Toulouse).,10,,2,Toulouse,AC Ajaccio,paulo machado,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa37,37,30,"Corner,  Ajaccio. Conceded by Cheikh Mbengue.",2,,1,AC Ajaccio,Toulouse,cheikh mbengue,cheikh mbengue,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa38,38,31,"Offside, Ajaccio. Fabrice Begeorgi tries a through ball, but Christian Kinkela is caught offside.",9,13.0,1,AC Ajaccio,Toulouse,christian kinkela,fabrice begeorgi,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa39,39,32,Foul by Johan Cavalli (Ajaccio).,3,,1,AC Ajaccio,Toulouse,johan cavalli,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa40,40,32,Antoine Devaux (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,antoine devaux,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa41,41,33,Daniel Congre (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,daniel congre,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa42,42,33,Johan Cavalli (Ajaccio) is shown the yellow card for a bad foul.,4,,1,AC Ajaccio,Toulouse,johan cavalli,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa43,43,36,Attempt blocked. Jean-Baptiste Pierazzi (Ajaccio) right footed shot from outside the box is blocked.,1,,1,AC Ajaccio,Toulouse,jeanbaptiste pierazzi,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
QuWqjrYa/,QuWqjrYa44,44,36,"Corner,  Ajaccio. Conceded by Antoine Devaux.",2,,1,AC Ajaccio,Toulouse,antoine devaux,antoine devaux,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa45,45,37,Attempt missed. Mehdi Mostefa (Ajaccio) header from the centre of the box is high and wide to the right. Assisted by Johan Cavalli with a cross following a corner.,1,12.0,1,AC Ajaccio,Toulouse,mehdi mostefa,johan cavalli,,,6.0,2.0,0,3.0,3.0,2,3.0,0
QuWqjrYa/,QuWqjrYa46,46,37,Foul by Carl Medjani (Ajaccio).,3,,1,AC Ajaccio,Toulouse,carl medjani,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa47,47,37,Umut Bulut (Toulouse) wins a free kick in the attacking half.,8,,2,Toulouse,AC Ajaccio,umut bulut,,,,,,0,1.0,,0,,0
QuWqjrYa/,QuWqjrYa48,48,38,"Corner,  Ajaccio. Conceded by Cheikh Mbengue.",2,,1,AC Ajaccio,Toulouse,cheikh mbengue,cheikh mbengue,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa49,49,39,Attempt saved. Carl Medjani (Ajaccio) header from the centre of the box is saved in the centre of the goal. Assisted by Christian Kinkela with a cross.,1,12.0,1,AC Ajaccio,Toulouse,carl medjani,christian kinkela,,,5.0,1.0,0,3.0,3.0,2,1.0,0
QuWqjrYa/,QuWqjrYa50,50,39,Attempt blocked. Frederic Sammaritano (Ajaccio) right footed shot from outside the box is blocked.,1,,1,AC Ajaccio,Toulouse,frederic sammaritano,,,,2.0,3.0,0,15.0,1.0,0,1.0,0
QuWqjrYa/,QuWqjrYa51,51,39,Fabrice Begeorgi (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa52,52,39,Foul by Moussa Sissoko (Toulouse).,3,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa53,53,41,Attempt saved. MickaA«l Firmin (Toulouse) right footed shot from outside the box is saved in the top left corner.,1,,2,Toulouse,AC Ajaccio,mickael firmin,,,,12.0,1.0,0,15.0,1.0,0,1.0,0
QuWqjrYa/,QuWqjrYa54,54,43,Attempt missed. Umut Bulut (Toulouse) right footed shot from the centre of the box is high and wide to the right. Assisted by Daniel Congre with a cross.,1,12.0,2,Toulouse,AC Ajaccio,umut bulut,daniel congre,,,6.0,2.0,0,3.0,1.0,2,1.0,0
QuWqjrYa/,QuWqjrYa55,55,43,Foul by Richard Socrier (Ajaccio).,3,,1,AC Ajaccio,Toulouse,richard socrier,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa56,56,43,Franck Tabanou (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,franck tabanou,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa57,57,44,Foul by Fabrice Begeorgi (Ajaccio).,3,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa58,58,44,Paulo Machado (Toulouse) wins a free kick on the right wing.,8,,2,Toulouse,AC Ajaccio,paulo machado,,,,,,0,5.0,,0,,0
QuWqjrYa/,QuWqjrYa59,59,45,"Goal!  Ajaccio 0, Toulouse 1. Antoine Devaux (Toulouse) header from the centre of the box to the bottom left corner. Assisted by Franck Tabanou with a cross following a set piece situation.",1,12.0,2,Toulouse,AC Ajaccio,antoine devaux,franck tabanou,,,3.0,1.0,1,3.0,3.0,2,2.0,0
QuWqjrYa/,QuWqjrYa60,60,47,Attempt missed. Frederic Sammaritano (Ajaccio) left footed shot from the left side of the box is high and wide to the left. Assisted by Johan Cavalli.,1,12.0,1,AC Ajaccio,Toulouse,frederic sammaritano,johan cavalli,,,6.0,2.0,0,9.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa61,61,49,"Offside, Toulouse. Umut Bulut tries a through ball, but Franck Tabanou is caught offside.",9,13.0,2,Toulouse,AC Ajaccio,franck tabanou,umut bulut,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa62,62,50,Benjamin Andre (Ajaccio) wins a free kick on the right wing.,8,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,5.0,,0,,0
QuWqjrYa/,QuWqjrYa63,63,50,Foul by Cheikh Mbengue (Toulouse).,3,,2,Toulouse,AC Ajaccio,cheikh mbengue,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa64,64,51,"Corner,  Ajaccio. Conceded by Antoine Devaux.",2,,1,AC Ajaccio,Toulouse,antoine devaux,antoine devaux,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa65,65,51,"Corner,  Ajaccio. Conceded by Paulo Machado.",2,,1,AC Ajaccio,Toulouse,paulo machado,paulo machado,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa66,66,52,Christian Kinkela (Ajaccio) wins a free kick on the right wing.,8,,1,AC Ajaccio,Toulouse,christian kinkela,,,,,,0,5.0,,0,,0
QuWqjrYa/,QuWqjrYa67,67,52,Foul by Moussa Sissoko (Toulouse).,3,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa68,68,52,Moussa Sissoko (Toulouse) is shown the yellow card for a bad foul.,4,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa69,69,53,"Corner,  Ajaccio. Conceded by Mohamed Fofana.",2,,1,AC Ajaccio,Toulouse,mohamed fofana,mohamed fofana,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa70,70,54,"Attempt missed. Paulo Machado (Toulouse) right footed shot from outside the box is close, but misses to the right. Assisted by Franck Tabanou following a fast break.",1,12.0,2,Toulouse,AC Ajaccio,paulo machado,franck tabanou,,,9.0,2.0,0,15.0,1.0,1,1.0,1
QuWqjrYa/,QuWqjrYa71,71,55,Foul by Jean-Baptiste Pierazzi (Ajaccio).,3,,1,AC Ajaccio,Toulouse,jeanbaptiste pierazzi,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa72,72,55,Antoine Devaux (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,antoine devaux,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa73,73,58,Attempt saved. Franck Tabanou (Toulouse) left footed shot from outside the box is saved in the top left corner.,1,,2,Toulouse,AC Ajaccio,franck tabanou,,,,12.0,1.0,0,15.0,2.0,0,1.0,0
QuWqjrYa/,QuWqjrYa74,74,58,"Corner,  Toulouse. Conceded by Yoann Poulard.",2,,2,Toulouse,AC Ajaccio,yoann poulard,yoann poulard,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa75,75,58,Attempt blocked. Umut Bulut (Toulouse) left footed shot from the centre of the box is blocked.,1,,2,Toulouse,AC Ajaccio,umut bulut,,,,2.0,3.0,0,3.0,2.0,0,1.0,0
QuWqjrYa/,QuWqjrYa76,76,58,Attempt saved. Paulo Machado (Toulouse) with an attempt from a difficult angle and long range on the left is saved in the bottom left corner. Assisted by Franck Tabanou.,1,12.0,2,Toulouse,AC Ajaccio,paulo machado,franck tabanou,,,3.0,1.0,0,6.0,1.0,1,1.0,0
QuWqjrYa/,QuWqjrYa77,77,60,Foul by Benjamin Andre (Ajaccio).,3,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa78,78,60,Foul by Jean-Baptiste Pierazzi (Ajaccio).,3,,1,AC Ajaccio,Toulouse,jeanbaptiste pierazzi,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa79,79,60,MickaA«l Firmin (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,mickael firmin,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa80,80,63,Frederic Sammaritano (Ajaccio) wins a free kick on the left wing.,8,,1,AC Ajaccio,Toulouse,frederic sammaritano,,,,,,0,4.0,,0,,0
QuWqjrYa/,QuWqjrYa81,81,63,Foul by Daniel Congre (Toulouse).,3,,2,Toulouse,AC Ajaccio,daniel congre,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa82,82,64,Attempt missed. Moussa Sissoko (Toulouse) right footed shot from outside the box is high and wide to the right. Assisted by Cheikh Mbengue with a cross.,1,12.0,2,Toulouse,AC Ajaccio,moussa sissoko,cheikh mbengue,,,6.0,2.0,0,15.0,1.0,2,1.0,0
QuWqjrYa/,QuWqjrYa83,83,66,"Substitution, Ajaccio. Ilan replaces Richard Socrier.",7,,1,AC Ajaccio,Toulouse,,,ilan,richard socrier,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa84,84,66,"Substitution, Ajaccio. Damien TibA©ri replaces Christian Kinkela.",7,,1,AC Ajaccio,Toulouse,,,damien tiberi,christian kinkela,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa85,85,67,"Attempt missed. Frederic Sammaritano (Ajaccio) left footed shot from the centre of the box is close, but misses the top left corner. Assisted by Benjamin Andre with a cross.",1,12.0,1,AC Ajaccio,Toulouse,frederic sammaritano,benjamin andre,,,12.0,2.0,0,3.0,2.0,2,1.0,0
QuWqjrYa/,QuWqjrYa86,86,68,Attempt missed. Damien TibA©ri (Ajaccio) left footed shot from the left side of the box is just a bit too high. Assisted by Fabrice Begeorgi.,1,12.0,1,AC Ajaccio,Toulouse,damien tiberi,fabrice begeorgi,,,1.0,2.0,0,9.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa87,87,69,Benjamin Andre (Ajaccio) wins a free kick in the defensive half.,8,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa88,88,69,Foul by MickaA«l Firmin (Toulouse).,3,,2,Toulouse,AC Ajaccio,mickael firmin,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa89,89,69,"Corner,  Ajaccio. Conceded by Paulo Machado.",2,,1,AC Ajaccio,Toulouse,paulo machado,paulo machado,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa90,90,69,Attempt blocked. Yoann Poulard (Ajaccio) left footed shot from the centre of the box is blocked. Assisted by Frederic Sammaritano with a cross.,1,12.0,1,AC Ajaccio,Toulouse,yoann poulard,frederic sammaritano,,,2.0,3.0,0,3.0,2.0,2,1.0,0
QuWqjrYa/,QuWqjrYa91,91,69,Attempt blocked. Carl Medjani (Ajaccio) right footed shot from the left side of the box is blocked.,1,,1,AC Ajaccio,Toulouse,carl medjani,,,,2.0,3.0,0,9.0,1.0,0,1.0,0
QuWqjrYa/,QuWqjrYa92,92,70,Attempt saved. Jean-Baptiste Pierazzi (Ajaccio) right footed shot from outside the box is saved in the centre of the goal. Assisted by Johan Cavalli with a headed pass.,1,12.0,1,AC Ajaccio,Toulouse,jeanbaptiste pierazzi,johan cavalli,,,5.0,1.0,0,15.0,1.0,3,1.0,0
QuWqjrYa/,QuWqjrYa93,93,71,Attempt missed. Franck Tabanou (Toulouse) left footed shot from outside the box misses to the right. Assisted by Aymen Abdennour.,1,12.0,2,Toulouse,AC Ajaccio,franck tabanou,aymen abdennour,,,9.0,2.0,0,15.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa94,94,72,"Substitution, Toulouse. Pantxi Sirieix replaces MickaA«l Firmin.",7,,2,Toulouse,AC Ajaccio,,,mickael firmin,mickaa«l firmin,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa95,95,73,"Goal!  Ajaccio 0, Toulouse 2. Paulo Machado (Toulouse) right footed shot from outside the box to the top right corner. Assisted by Cheikh Mbengue.",1,12.0,2,Toulouse,AC Ajaccio,paulo machado,cheikh mbengue,,,13.0,1.0,1,15.0,1.0,1,1.0,0
QuWqjrYa/,QuWqjrYa96,96,77,"Substitution, Toulouse. Jean Daniel Akpa Akpro replaces Cheikh Mbengue.",7,,2,Toulouse,AC Ajaccio,,,cheikh mbengue,cheikh mbengue,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa97,97,77,"Substitution, Ajaccio. Andy Delort replaces Johan Cavalli.",7,,1,AC Ajaccio,Toulouse,,,andy delort,johan cavalli,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa98,98,78,Attempt saved. Jean Daniel Akpa Akpro (Toulouse) right footed shot from outside the box is saved in the top right corner. Assisted by Moussa Sissoko.,1,12.0,2,Toulouse,AC Ajaccio,jean daniel akpa akpro,moussa sissoko,,,13.0,1.0,0,15.0,1.0,1,1.0,0
QuWqjrYa/,QuWqjrYa99,99,80,Foul by Damien TibA©ri (Ajaccio).,3,,1,AC Ajaccio,Toulouse,damien tiberi,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa100,100,80,Daniel Congre (Toulouse) wins a free kick on the right wing.,8,,2,Toulouse,AC Ajaccio,daniel congre,,,,,,0,5.0,,0,,0
QuWqjrYa/,QuWqjrYa101,101,81,Damien TibA©ri (Ajaccio) is shown the yellow card for a bad foul.,4,,1,AC Ajaccio,Toulouse,damien tiberi,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa102,102,82,Attempt saved. Frederic Sammaritano (Ajaccio) left footed shot from the right side of the box is saved in the centre of the goal. Assisted by Ilan.,1,12.0,1,AC Ajaccio,Toulouse,frederic sammaritano,ilan,,,5.0,1.0,0,11.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa103,103,83,Andy Delort (Ajaccio) wins a free kick on the left wing.,8,,1,AC Ajaccio,Toulouse,andy delort,,,,,,0,4.0,,0,,0
QuWqjrYa/,QuWqjrYa104,104,83,Foul by Mohamed Fofana (Toulouse).,3,,2,Toulouse,AC Ajaccio,mohamed fofana,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa105,105,84,Mohamed Fofana (Toulouse) is shown the yellow card for a bad foul.,4,,2,Toulouse,AC Ajaccio,mohamed fofana,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa106,106,85,Benjamin Andre (Ajaccio) is shown the yellow card.,4,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa107,107,85,"Substitution, Toulouse. Xavier Pentecote replaces Umut Bulut.",7,,2,Toulouse,AC Ajaccio,,,xavier pentecote,umut bulut,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa108,108,86,Foul by Andy Delort (Ajaccio).,3,,1,AC Ajaccio,Toulouse,andy delort,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa109,109,86,Mohamed Fofana (Toulouse) wins a free kick in the defensive half.,8,,2,Toulouse,AC Ajaccio,mohamed fofana,,,,,,0,2.0,,0,,0
QuWqjrYa/,QuWqjrYa110,110,87,Andy Delort (Ajaccio) is shown the yellow card for a bad foul.,4,,1,AC Ajaccio,Toulouse,andy delort,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa111,111,88,Benjamin Andre (Ajaccio) wins a free kick on the right wing.,8,,1,AC Ajaccio,Toulouse,benjamin andre,,,,,,0,5.0,,0,,0
QuWqjrYa/,QuWqjrYa112,112,88,Foul by Moussa Sissoko (Toulouse).,3,,2,Toulouse,AC Ajaccio,moussa sissoko,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa113,113,90,Attempt saved. Xavier Pentecote (Toulouse) right footed shot from the centre of the box is saved in the bottom left corner. Assisted by Moussa Sissoko.,1,12.0,2,Toulouse,AC Ajaccio,xavier pentecote,moussa sissoko,,,3.0,1.0,0,3.0,1.0,1,1.0,0
QuWqjrYa/,QuWqjrYa114,114,90,Attempt saved. Damien TibA©ri (Ajaccio) left footed shot from outside the box is saved in the centre of the goal. Assisted by Frederic Sammaritano.,1,12.0,1,AC Ajaccio,Toulouse,damien tiberi,frederic sammaritano,,,5.0,1.0,0,15.0,2.0,1,1.0,0
QuWqjrYa/,QuWqjrYa115,115,90,Fabrice Begeorgi (Ajaccio) wins a free kick in the attacking half.,8,,1,AC Ajaccio,Toulouse,fabrice begeorgi,,,,,,0,1.0,,0,,0
QuWqjrYa/,QuWqjrYa116,116,90,Foul by Antoine Devaux (Toulouse).,3,,2,Toulouse,AC Ajaccio,antoine devaux,,,,,,0,,,0,,0
QuWqjrYa/,QuWqjrYa117,117,90,Attempt saved. Andy Delort (Ajaccio) right footed shot from outside the box is saved in the bottom left corner.,1,,1,AC Ajaccio,Toulouse,andy delort,,,,3.0,1.0,0,15.0,1.0,0,1.0,0
QuWqjrYa/,QuWqjrYa118,118,90,"Corner,  Ajaccio. Conceded by Ali Ahamada.",2,,1,AC Ajaccio,Toulouse,ali ahamada,ali ahamada,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg1,1,1,"Corner,  Nice. Conceded by Aly Cissokho.",2,,1,Nice,Lyon,aly cissokho,aly cissokho,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg2,2,3,Attempt saved. David Hellebuyck (Nice) left footed shot from outside the box is saved in the top centre of the goal. Assisted by Luciano FabiA¡n MonzA³n.,1,12.0,1,Nice,Lyon,david hellebuyck,luciano fabian monzon,,,11.0,1.0,0,15.0,2.0,1,1.0,0
UBZQ4smg/,UBZQ4smg3,3,3,"Corner,  Nice. Conceded by Hugo Lloris.",2,,1,Nice,Lyon,hugo lloris,hugo lloris,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg4,4,4,Attempt missed. Francois Clerc (Nice) right footed shot from outside the box is high and wide to the left following a corner.,1,,1,Nice,Lyon,francois clerc,,,,6.0,2.0,0,15.0,1.0,0,3.0,0
UBZQ4smg/,UBZQ4smg5,5,5,"Corner,  Nice. Conceded by Anthony RA©veillere.",2,,1,Nice,Lyon,anthony ra©veillere,anthony ra©veillere,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg6,6,6,"Goal!  Nice 1, Lyon 0. Anthony Mounier (Nice) header from the centre of the box to the top right corner. Assisted by Camel Meriem with a cross following a corner.",1,12.0,1,Nice,Lyon,anthony mounier,camel meriem,,,13.0,1.0,1,3.0,3.0,2,3.0,0
UBZQ4smg/,UBZQ4smg7,7,8,Foul by Cris (Lyon).,3,,2,Lyon,Nice,cris,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg8,8,8,Eric Mouloungui (Nice) wins a free kick on the left wing.,8,,1,Nice,Lyon,eric mouloungui,,,,,,0,4.0,,0,,0
UBZQ4smg/,UBZQ4smg9,9,9,"Offside, Nice. Luciano FabiA¡n MonzA³n tries a through ball, but Eric Mouloungui is caught offside.",9,13.0,1,Nice,Lyon,eric mouloungui,luciano fabian monzon,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg10,10,10,Foul by Michel Bastos (Lyon).,3,,2,Lyon,Nice,michel bastos,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg11,11,10,Julien SablA© (Nice) wins a free kick in the attacking half.,8,,1,Nice,Lyon,julien sable,,,,,,0,1.0,,0,,0
UBZQ4smg/,UBZQ4smg12,12,10,"Goal!  Nice 1, Lyon 1. Lisandro (Lyon) right footed shot from the centre of the box to the bottom right corner. Assisted by Anthony RA©veillere following a fast break.",1,12.0,2,Lyon,Nice,lisandro,anthony reveillere,,,4.0,1.0,1,3.0,1.0,1,1.0,1
UBZQ4smg/,UBZQ4smg13,13,11,Foul by Maxime Gonalons (Lyon).,3,,2,Lyon,Nice,maxime gonalons,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg14,14,11,Didier Digard (Nice) wins a free kick in the attacking half.,8,,1,Nice,Lyon,didier digard,,,,,,0,1.0,,0,,0
UBZQ4smg/,UBZQ4smg15,15,12,"Corner,  Nice. Conceded by Cris.",2,,1,Nice,Lyon,cris,cris,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg16,16,12,"Corner,  Nice. Conceded by Dejan Lovren.",2,,1,Nice,Lyon,dejan lovren,dejan lovren,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg17,17,13,Attempt blocked. David Hellebuyck (Nice) left footed shot from the left side of the box is blocked. Assisted by Camel Meriem with a cross.,1,12.0,1,Nice,Lyon,david hellebuyck,camel meriem,,,2.0,3.0,0,9.0,2.0,2,1.0,0
UBZQ4smg/,UBZQ4smg18,18,13,"Corner,  Nice. Conceded by Michel Bastos.",2,,1,Nice,Lyon,michel bastos,michel bastos,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg19,19,13,Attempt missed. Julien SablA© (Nice) right footed shot from outside the box misses to the right following a corner.,1,,1,Nice,Lyon,julien sable,,,,9.0,2.0,0,15.0,1.0,0,3.0,0
UBZQ4smg/,UBZQ4smg20,20,14,"Attempt missed. Jimmy Briand (Lyon) left footed shot from outside the box is close, but misses the top left corner. Assisted by BafA©timbi Gomis.",1,12.0,2,Lyon,Nice,jimmy briand,bafetimbi gomis,,,12.0,2.0,0,15.0,2.0,1,1.0,0
UBZQ4smg/,UBZQ4smg21,21,15,Foul by Cris (Lyon).,3,,2,Lyon,Nice,cris,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg22,22,15,Eric Mouloungui (Nice) wins a free kick in the attacking half.,8,,1,Nice,Lyon,eric mouloungui,,,,,,0,1.0,,0,,0
UBZQ4smg/,UBZQ4smg23,23,15,Attempt blocked. Luciano FabiA¡n MonzA³n (Nice) left footed shot from more than 35 yards is blocked.,1,,1,Nice,Lyon,luciano fabian monzon,,,,2.0,3.0,0,17.0,2.0,0,1.0,0
UBZQ4smg/,UBZQ4smg24,24,16,Attempt saved. Lisandro (Lyon) right footed shot from the centre of the box is saved in the bottom right corner.,1,,2,Lyon,Nice,lisandro,,,,4.0,1.0,0,3.0,1.0,0,1.0,0
UBZQ4smg/,UBZQ4smg25,25,17,"Corner,  Nice. Conceded by Dejan Lovren.",2,,1,Nice,Lyon,dejan lovren,dejan lovren,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg26,26,18,BafA©timbi Gomis (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Nice,bafetimbi gomis,,,,,,0,2.0,,0,,0
UBZQ4smg/,UBZQ4smg27,27,18,Foul by David Hellebuyck (Nice).,3,,1,Nice,Lyon,david hellebuyck,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg28,28,18,"Offside, Nice. Luciano FabiA¡n MonzA³n tries a through ball, but Eric Mouloungui is caught offside.",9,13.0,1,Nice,Lyon,eric mouloungui,luciano fabian monzon,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg29,29,21,Foul by Dejan Lovren (Lyon).,3,,2,Lyon,Nice,dejan lovren,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg30,30,21,Eric Mouloungui (Nice) wins a free kick in the defensive half.,8,,1,Nice,Lyon,eric mouloungui,,,,,,0,2.0,,0,,0
UBZQ4smg/,UBZQ4smg31,31,22,"Corner,  Nice. Conceded by Cris.",2,,1,Nice,Lyon,cris,cris,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg32,32,23,Attempt saved. Larrys Mabiala (Nice) header from the centre of the box is saved in the top right corner. Assisted by Camel Meriem with a cross.,1,12.0,1,Nice,Lyon,larrys mabiala,camel meriem,,,13.0,1.0,0,3.0,3.0,2,1.0,0
UBZQ4smg/,UBZQ4smg33,33,23,Lisandro (Lyon) wins a free kick in the defensive half.,8,,2,Lyon,Nice,lisandro,,,,,,0,2.0,,0,,0
UBZQ4smg/,UBZQ4smg34,34,23,Foul by Larrys Mabiala (Nice).,3,,1,Nice,Lyon,larrys mabiala,,,,,,0,,,0,,0
UBZQ4smg/,UBZQ4smg35,35,24,"Corner,  Lyon. Conceded by Luciano FabiA¡n MonzA³n.",2,,2,Lyon,Nice,luciano fabia¡n monza³n,luciano fabia¡n monza³n,,,,,0,,,0,,0
